name,counts,GeneSymbol
NM_182507.3,8,KRT80
NM_001098526.2,8,JAML
NM_001136265.2,8,IFFO2
NM_001372060.1,8,ANHX
NM_001142725.2,8,ERI2
NM_153274.3,8,BEST4
NM_000274.4,8,OAT
NM_000809.4,8,GABRA4
NM_001142733.3,8,ASB14
NM_001198800.3,8,ASCC1
NM_001321967.2,8,ATAD1
NM_001747.4,8,CAPG
NM_014142.4,8,NUDT5
NM_002822.5,8,TWF1
NM_012263.5,8,TTLL1
NM_007284.4,8,TWF2
NM_181336.4,8,LEMD2
NM_002282.3,8,KRT83
NM_138715.3,8,MSR1
NM_001099274.3,8,TINF2
NM_024713.3,8,KATNBL1
NM_152640.5,8,DCP1B
NM_145046.5,8,CALR3
NM_006214.4,8,PHYH
NM_001364818.2,8,DEPDC4
NM_002586.5,8,PBX2
NM_003830.4,8,SIGLEC5
NM_001202429.2,8,ASB2
NM_005326.6,8,HAGH
NM_001239.4,8,CCNH
NM_207362.3,8,CRACDL
NM_025161.6,8,FAAP100
NM_018414.5,8,ST6GALNAC1
NM_024735.5,8,FBXO31
NM_144980.4,8,C6orf118
NM_020532.5,8,RTN4
NM_000940.3,8,PON3
NM_001012614.2,8,CTBP1
NM_181675.4,8,PPP2R2B
NM_144629.3,8,RFTN2
NM_024302.5,8,MMP28
NM_054114.5,8,TAGAP
NM_001098272.3,8,HMGCS1
NM_000202.8,8,IDS
NM_031899.4,8,GORASP1
NM_000785.4,8,CYP27B1
NM_005103.5,8,FEZ1
NM_004930.5,8,CAPZB
NM_001384711.1,8,GLT8D2
NM_020416.4,8,PPP2R2C
NM_025222.4,8,WDR82
NM_006885.4,8,ZFHX3
NM_153371.4,8,LNX2
NM_002003.5,8,FCN1
NM_152540.4,8,SCFD2
NM_004776.4,8,B4GALT5
NM_000814.6,8,GABRB3
NM_015399.4,8,BRMS1
NM_000381.4,8,MID1
NM_001369667.1,8,BICDL2
NM_198449.3,8,EMB
NM_173536.4,8,GABRG1
NM_000498.3,8,CYP11B2
NM_001376312.2,8,GTDC1
NM_001983.4,8,ERCC1
NM_024066.3,8,ERI3
NM_000305.3,8,PON2
NM_024648.3,8,OGFOD3
NM_139119.3,8,YY1AP1
NM_000398.7,8,CYB5R3
NM_000878.5,8,IL2RB
NM_019086.6,8,VSIG10
NM_016143.5,8,NSFL1C
NM_001365892.2,8,CCDC188
NM_022464.5,8,SIL1
NM_018434.6,8,RNF130
NM_003172.4,8,SURF1
NM_005555.4,8,KRT6B
NM_001146108.2,8,PTGR1
NM_001111067.4,8,ACVR1
NM_002429.6,8,MMP19
NM_024727.4,8,LRRC31
NM_006150.5,8,PRICKLE3
NM_182760.4,8,SUMF1
NM_004330.4,8,BNIP2
NM_005926.3,8,MFAP1
NM_022841.7,8,RFX7
NM_004272.5,8,HOMER1
NM_014762.4,8,DHCR24
NM_004750.5,8,CRLF1
NM_002074.5,8,GNB1
NM_015412.4,8,NEPRO
NM_030916.3,8,NECTIN4
NM_052911.3,8,ESCO1
NM_139246.5,8,TSTD2
NM_001257118.3,8,CASP1
NM_005490.3,8,SH2D3A
NM_015388.4,8,YIPF3
NM_080650.4,8,DPH6
NM_138340.5,8,ABHD3
NM_018688.6,8,BIN3
NM_015621.3,8,CCDC69
NM_152221.3,8,CSNK1E
NM_000235.4,8,LIPA
NM_004593.3,8,TRA2B
NM_004775.5,8,B4GALT6
NM_003878.3,8,GGH
NM_052845.4,8,MMAB
NM_001370259.2,8,MEN1
NM_004851.3,8,NAPSA
NM_001370687.1,8,TCP11
NM_001363818.2,8,MTX3
NM_181712.5,8,KANK4
NM_173662.4,8,RNF175
NM_031937.3,8,TBC1D10A
NM_000106.6,8,CYP2D6
NM_002828.4,8,PTPN2
NM_001080392.2,8,DENND11
NM_033400.3,8,ZFHX2
NM_138778.5,8,DPH7
NM_000775.4,8,CYP2J2
NM_130810.4,8,DNAAF4
NM_001908.5,8,CTSB
NM_002294.3,8,LAMP2
NM_018092.5,8,NETO2
NM_000770.3,8,CYP2C8
NM_021971.4,8,GMPPB
NM_004294.4,8,MTRF1
NM_001367502.1,8,CYP27C1
NM_001034850.3,8,RETREG1
NM_139284.3,8,LGI4
NM_203387.3,8,RNH1
NM_003859.3,8,DPM1
NM_017822.4,8,KANSL2
NM_001282225.2,8,ADA2
NM_024928.5,8,STN1
NM_018660.3,8,ZNF395
NM_024105.4,8,ALG12
NM_003849.4,8,SUCLG1
NM_053041.3,8,COMMD7
NM_033448.3,8,KRT71
NM_025221.6,8,KCNIP4
NM_182488.4,8,USP12
NM_001130963.2,8,NEMP1
NM_016520.3,8,C9orf78
NM_020531.3,8,APMAP
NM_001010875.4,8,SLC25A30
NM_001367365.2,8,TLE7
NM_152688.4,8,KHDRBS2
NM_001308.3,8,CPN1
NM_007274.4,8,ACOT7
NM_000262.3,8,NAGA
NM_080860.4,8,RSPH1
NM_138814.4,8,PNPLA5
NM_006055.3,8,LANCL1
NM_005697.5,8,SCAMP2
NM_001136030.3,8,TESPA1
NM_006330.4,8,LYPLA1
NM_001369863.1,8,BEND7
NM_176820.4,8,NLRP9
NM_152413.3,8,GOT1L1
NM_014729.3,8,TOX
NM_133445.3,8,GRIN3A
NM_014912.5,8,CPEB3
NM_005082.5,8,TRIM25
NM_001909.5,8,CTSD
NM_001256007.3,8,PNPLA8
NM_198491.3,8,CIBAR2
NM_001893.6,8,CSNK1D
NM_016208.4,8,VPS28
NM_014819.5,8,PJA2
NM_005023.4,8,PGGT1B
NM_001371279.1,8,REEP1
NM_001217.5,8,CA11
NM_001286077.2,8,UBXN1
NM_001017981.2,8,RNF215
NM_004347.5,8,CASP5
NM_001240.4,8,CCNT1
NM_004196.7,8,CDKL1
NM_000191.3,8,HMGCL
NM_001042406.2,8,HMGCLL1
NM_022039.4,8,FBXW4
NM_004923.3,8,TESMIN
NM_020399.4,8,GOPC
NM_015659.3,8,RSL1D1
NM_014062.3,8,NOB1
NM_001384763.1,8,SLC22A31
NM_000807.4,8,GABRA2
NM_000458.4,8,HNF1B
NM_007144.3,8,PCGF2
NM_000655.5,8,SELL
NM_138805.3,8,FAM3D
NM_000899.5,8,KITLG
NM_000079.4,8,CHRNA1
NM_005698.4,8,SCAMP3
NM_001025603.2,8,RFX5
NM_014280.3,8,DNAJC8
NM_001300826.2,8,RNF19B
NM_012319.4,8,SLC39A6
NM_001135054.2,8,SIGIRR
NM_001376665.1,8,MINDY1
NM_001191061.2,8,SLC25A22
NM_001354909.2,8,PSPC1
NM_000424.4,8,KRT5
NM_015392.4,8,NPDC1
NM_005071.3,8,SLC1A6
NM_001102470.2,8,ADH6
NM_001271875.2,8,CUEDC1
NM_032478.4,8,MRPL38
NM_015859.4,8,GTF2A1
NM_001321154.2,8,METTL8
NM_014888.3,8,FAM3C
NM_016125.4,8,RNFT1
NM_001143831.3,8,GRM5
NM_078470.6,8,COX15
NM_144994.8,8,ANKRD23
NM_001170798.1,8,SLC15A5
NM_000310.4,8,PPT1
NM_016445.3,8,PLEK2
NM_032735.3,8,BEST3
NM_002281.4,8,KRT81
NM_001385.3,8,DPYS
NM_001007228.2,8,SPOP
NM_145296.2,8,CADM4
NM_012384.5,8,GMEB2
NM_001448.3,8,GPC4
NM_000171.4,8,GLRA1
NM_024094.3,8,DSCC1
NM_207366.3,8,SEPTIN14
NM_016080.4,8,GLOD4
NM_000375.3,8,UROS
NM_018109.4,8,MTPAP
NM_018994.3,8,FBXO42
NM_002272.4,8,KRT4
NM_194460.3,8,RNF126
NM_138783.4,8,ZNF653
NM_021629.4,8,GNB4
NM_012101.4,8,TRIM29
NM_003730.6,8,RNASET2
NM_000273.3,8,GPR143
NM_000497.4,8,CYP11B1
NM_032673.3,8,PCGF1
NM_000762.6,8,CYP2A6
NM_138811.4,8,C7orf31
NM_014795.4,8,ZEB2
NM_012162.4,8,FBXL6
NM_001495.5,8,GFRA2
NM_014836.5,8,RHOBTB1
NM_020200.7,8,PRTFDC1
NM_002832.4,8,PTPN7
NM_001365575.2,8,CCDC142
NM_022832.4,8,USP46
NM_002079.3,8,GOT1
NM_020178.5,8,CA10
NM_017763.6,8,RNF43
NM_001930.4,8,DHPS
NM_213596.3,8,FOXN4
NM_002092.4,8,GRSF1
NM_003651.5,8,YBX3
NM_015150.2,8,RFTN1
NM_153002.3,8,GPR156
NM_133448.3,8,TMEM132D
NM_175078.3,8,KRT77
NM_015436.4,8,RCHY1
NM_023075.6,8,MPPE1
NM_018410.5,8,HJURP
NM_139076.3,8,ABRAXAS1
NM_032259.4,8,WDR24
NM_005040.4,8,PRCP
NM_001012361.4,8,WDR31
NM_016223.5,8,PACSIN3
NM_001118887.2,8,ANGPT2
NM_016586.3,8,MBIP
NM_004838.4,8,HOMER3
NM_015985.4,8,ANGPT4
NM_001382403.1,8,TMEM71
NM_178126.4,8,RETREG3
NM_001166269.2,8,HAUS4
NM_000481.4,8,AMT
NM_173352.4,8,KRT78
NM_005880.4,8,DNAJA2
NM_003842.5,8,TNFRSF10B
NM_145062.3,8,ZUP1
NM_001145252.3,8,CFP
NM_001005920.4,8,JMJD8
NM_016032.4,8,ZDHHC9
NM_022034.6,8,CUZD1
NM_005827.4,8,SLC35B1
NM_003118.4,8,SPARC
NM_018246.3,8,CCDC25
NM_001393.4,8,ECM2
NM_001017392.5,8,SUGP2
NM_001127453.2,8,GSDME
NM_020747.3,8,ZNF608
NM_145259.3,8,ACVR1C
NM_021136.3,8,RTN1
NM_203468.3,8,ENTPD2
NM_144567.5,8,ANGEL2
NM_017759.5,8,INO80D
NM_001146.5,8,ANGPT1
NM_001163315.3,8,FBXL17
NM_002055.5,8,GFAP
NM_001733.7,8,C1R
NM_001062.4,8,TCN1
NM_015848.4,8,KRT76
NM_153182.4,8,RIOX2
NM_000808.4,8,GABRA3
NM_000667.4,8,ADH1A
NM_024528.4,8,NKAP
NM_015713.5,8,RRM2B
NM_198481.4,8,VSTM1
NM_207307.3,8,EFCAB12
NM_001712.5,8,CEACAM1
NM_030958.3,8,SLCO5A1
NM_198880.3,8,QRICH1
NM_057088.3,8,KRT3
NM_005436.5,8,CCDC6
NM_018639.5,8,WSB2
NM_022842.5,8,CDCP1
NM_013363.4,8,PCOLCE2
NM_144605.5,8,SEPTIN12
NM_001033113.2,8,ENTPD8
NM_001414.4,8,EIF2B1
NM_183419.4,8,RNF19A
NM_001436.4,8,FBL
NM_000764.3,8,CYP2A7
NM_182521.3,8,ZSWIM2
NM_000781.3,8,CYP11A1
NM_005099.6,8,ADAMTS4
NM_006358.4,8,SLC25A17
NM_173086.5,8,KRT6C
NM_001318241.2,8,TBATA
NM_001301833.4,8,MEMO1
NM_006824.3,8,EBNA1BP2
NM_002043.5,8,GABRR2
NM_003908.5,8,EIF2S2
NM_024057.4,8,NUP37
NM_006988.5,8,ADAMTS1
NM_001143820.2,8,ETS1
NM_001482.3,8,GATM
NM_018423.3,8,STYK1
NM_014363.6,8,SACS
NM_145061.6,8,SKA3
NM_016548.4,8,GOLM1
NM_016115.5,8,ASB3
NM_001085447.2,8,CCDC173
NM_006681.4,8,NMU
NM_004560.4,8,ROR2
NM_001083614.2,8,EARS2
NM_174890.4,8,ZFAND4
NM_153235.4,8,TXLNB
NM_001018109.3,8,PIR
NM_007037.6,8,ADAMTS8
NM_013353.3,8,TMOD4
NM_000669.5,8,ADH1C
NM_004961.4,8,GABRE
NM_022129.4,8,PBLD
NM_000668.6,8,ADH1B
NM_152445.3,8,FAM161B
NM_001139442.2,8,TTLL11
NM_152515.5,8,CKAP2L
NM_015397.4,8,DCAF12
NM_000671.4,8,ADH5
NM_002630.4,8,PGC
NM_080747.3,8,KRT72
NM_016246.3,8,HSD17B14
NM_001350162.2,8,TEX15
NM_006456.3,8,ST6GALNAC2
NM_001037666.3,8,CASTOR1
NM_013388.6,8,PREB
NM_020139.4,8,BDH2
NM_015063.3,8,SLC8A2
NM_153810.5,8,CACUL1
NM_021806.4,8,FAM3A
NM_000429.3,8,MAT1A
NM_016382.4,8,CD244
NM_001324445.2,8,ADAT1
NM_001014979.3,8,CCDC189
NM_139242.4,8,MTFMT
NM_052844.4,8,DYNC2I2
NM_003569.3,8,STX7
NM_001002010.5,8,NT5C3A
NM_000103.4,8,CYP19A1
NM_017916.3,8,PIH1D1
NM_001382.4,8,DPAGT1
NM_000423.3,8,KRT2
NM_016243.3,8,CYB5R1
NM_001104544.3,8,TMEM255A
NM_032311.5,8,POLDIP3
NM_015945.12,8,SLC35C2
NM_000446.7,8,PON1
NM_001229.5,8,CASP9
NM_022802.3,8,CTBP2
NM_017797.4,8,BTBD2
NM_175834.3,8,KRT79
NM_001953.5,8,TYMP
NM_005142.3,8,CBLIF
NM_022830.3,8,TUT1
NM_175053.4,8,KRT74
NM_032588.4,8,TRIM63
NM_000387.6,8,SLC25A20
NM_003840.5,8,TNFRSF10D
NM_005518.4,8,HMGCS2
NM_001142645.2,8,NEMP2
NM_000027.4,8,AGA
NM_022476.4,8,AKTIP
NM_001103161.2,8,SH2D5
NM_002283.4,8,KRT85
NM_002790.4,8,PSMA5
NM_015994.4,8,ATP6V1D
NM_032730.5,8,RTN4IP1
NM_001136157.2,8,OTUD5
NM_001130915.2,8,MAMSTR
NM_139177.4,8,SLC39A11
NM_175068.3,8,KRT73
NM_022145.5,8,CENPK
NM_020803.5,8,KLHL8
NM_003480.4,8,MFAP5
NM_002198.3,8,IRF1
NM_003090.4,8,SNRPA1
NM_033045.4,8,KRT84
NM_003982.4,8,SLC7A7
NM_004839.4,8,HOMER2
NM_005554.4,8,KRT6A
NM_005787.6,8,ALG3
NM_021724.5,7,NR1D1
NM_145020.5,7,CFAP53
NM_015680.6,7,CNPPD1
NM_024319.4,7,C1orf35
NM_001018113.3,7,FANCB
NM_001025253.3,7,TPD52
NM_207411.5,7,XKR5
NM_198437.3,7,AURKA
NM_016162.4,7,ING4
NM_003690.5,7,PRKRA
NM_022735.4,7,ACBD3
NM_016582.3,7,SLC15A3
NM_173833.6,7,SCARA5
NM_003000.3,7,SDHB
NM_000638.4,7,VTN
NM_031292.5,7,PUS7L
NM_145169.3,7,SFT2D1
NM_015986.4,7,CRLF3
NM_001377533.1,7,DHRS12
NM_032257.5,7,ZMYND12
NM_003975.4,7,SH2D2A
NM_001613.4,7,ACTA2
NM_006601.7,7,PTGES3
NM_004691.5,7,ATP6V0D1
NM_001366285.2,7,TBXT
NM_001782.3,7,CD72
NM_015679.3,7,TRUB2
NM_138403.5,7,MYL10
NM_001321439.2,7,YIPF2
NM_033070.3,7,HDHD5
NM_022136.5,7,SAMSN1
NM_001080508.3,7,TBX18
NM_000223.4,7,KRT12
NM_003613.4,7,CILP
NM_005122.5,7,NR1I3
NM_005347.5,7,HSPA5
NM_032484.5,7,GHDC
NM_003374.3,7,VDAC1
NM_003130.4,7,SRI
NM_018273.4,7,TMEM143
NM_001376256.1,7,CRYM
NM_001334.3,7,CTSO
NM_005725.6,7,TSPAN2
NM_147164.3,7,CNTFR
NM_006758.3,7,U2AF1
NM_000046.5,7,ARSB
NM_001437.3,7,ESR2
NM_001331036.3,7,ELF2
NM_001145475.3,7,FAM186A
NM_018208.4,7,ETNK2
NM_003144.5,7,SSR1
NM_172167.3,7,NOXO1
NM_022128.3,7,RBKS
NM_152420.3,7,CARNMT1
NM_012481.5,7,IKZF3
NM_025245.3,7,PBX4
NM_006597.6,7,HSPA8
NM_144628.4,7,TBC1D20
NM_001144981.3,7,CCDC169
NM_002381.5,7,MATN3
NM_139320.2,7,CHRFAM7A
NM_003756.3,7,EIF3H
NM_007038.5,7,ADAMTS5
NM_001037225.3,7,MAJIN
NM_006061.4,7,CRISP3
NM_001706.5,7,BCL6
NM_001199013.2,7,STPG1
NM_002917.2,7,RFNG
NM_001245.7,7,SIGLEC6
NM_173672.5,7,PPIL6
NM_015974.3,7,CRYL1
NM_198887.3,7,NUP43
NM_024719.4,7,GRTP1
NM_001290.5,7,LDB2
NM_016216.4,7,DBR1
NM_031370.3,7,HNRNPD
NM_001018069.2,7,SERBP1
NM_006987.4,7,RPH3AL
NM_005628.3,7,SLC1A5
NM_015475.5,7,FAM98A
NM_001354712.2,7,THRB
NM_053003.4,7,SIGLEC12
NM_002337.4,7,LRPAP1
NM_001097620.2,7,TMEM184A
NM_001144060.2,7,NHSL1
NM_002249.6,7,KCNN3
NM_014625.4,7,NPHS2
NM_032846.4,7,RAB2B
NM_198896.2,7,RAB6A
NM_145691.4,7,ATPAF2
NM_012478.4,7,WBP2
NM_020639.3,7,RIPK4
NM_017899.4,7,TESC
NM_015087.5,7,SPART
NM_000376.3,7,VDR
NM_003491.4,7,NAA10
NM_024512.5,7,LRRC2
NM_007065.4,7,CDC37
NM_001017969.3,7,KIAA2026
NM_022445.4,7,TPK1
NM_001237.5,7,CCNA2
NM_007031.2,7,HSF2BP
NM_001039876.3,7,SYNE4
NM_001099334.3,7,C2orf80
NM_001004470.3,7,ST8SIA6
NM_032494.3,7,ZC3H8
NM_016539.4,7,SIRT6
NM_001102386.3,7,GNAT3
NM_000367.5,7,TPMT
NM_020393.4,7,PGLYRP4
NM_025238.4,7,BTBD1
NM_002031.3,7,FRK
NM_001004434.3,7,SLC30A2
NM_024610.6,7,HSPBAP1
NM_012425.4,7,RSU1
NM_018982.5,7,YIPF1
NM_001378213.1,7,BCL9L
NM_003180.3,7,SYT5
NM_001079670.3,7,CAB39L
NM_005477.3,7,HCN4
NM_001199799.2,7,ILDR1
NM_006098.5,7,RACK1
NM_003665.4,7,FCN3
NM_005102.3,7,FEZ2
NM_000417.3,7,IL2RA
NM_020381.4,7,PDSS2
NM_023039.5,7,ANKRA2
NM_001144000.4,7,AGAP5
NM_001303512.2,7,PDZD4
NM_138797.4,7,ANKRD54
NM_006052.2,7,VPS26C
NM_031912.5,7,SYT15
NM_001031746.5,7,VSTM4
NM_001099666.2,7,PTAR1
NM_001290264.2,7,SLC35E2B
NM_022463.5,7,NXN
NM_000363.5,7,TNNI3
NM_173566.3,7,PRR14L
NM_016556.4,7,PSMC3IP
NM_004608.4,7,TBX6
NM_002199.4,7,IRF2
NM_001160329.2,7,SYT3
NM_001025109.2,7,CD34
NM_014814.3,7,PSMD6
NM_004944.4,7,DNASE1L3
NM_001204450.2,7,CCPG1
NM_003931.3,7,WASF1
NM_001142565.3,7,CPSF7
NM_001379659.1,7,ZNF142
NM_001386889.1,7,MBNL3
NM_017881.3,7,NMRK1
NM_152686.4,7,DNAJC18
NM_000176.3,7,NR3C1
NM_012095.6,7,AP3M1
NM_031280.4,7,MRPS15
NM_006085.6,7,BPNT1
NM_018176.4,7,LGI2
NM_152520.6,7,ZNF385B
NM_007283.7,7,MGLL
NM_003459.5,7,SLC30A3
NM_001025101.2,7,MBP
NM_005730.4,7,CTDSP2
NM_001461.4,7,FMO5
NM_032360.4,7,ACBD6
NM_017982.4,7,SUSD4
NM_020367.6,7,PARP11
NM_001136528.2,7,SERPINE2
NM_024699.3,7,ZFAND1
NM_015441.3,7,OLFML2B
NM_001225.4,7,CASP4
NM_033212.4,7,CCDC102A
NM_033125.4,7,SLC22A16
NM_138774.4,7,R3HDM4
NM_001379286.1,7,ZNF423
NM_178127.5,7,ANGPTL5
NM_173825.5,7,RABL3
NM_144593.3,7,RHEBL1
NM_001077653.2,7,TBX20
NM_004872.5,7,TMEM59
NM_000147.5,7,FUCA1
NM_002676.3,7,PMM1
NM_181537.4,7,KRT27
NM_181534.4,7,KRT25
NM_147686.4,7,TRAF3IP2
NM_001190880.3,7,HYI
NM_000949.7,7,PRLR
NM_017891.5,7,C1orf159
NM_014288.5,7,ITGB3BP
NM_022840.5,7,METTL4
NM_130786.4,7,A1BG
NM_001330070.2,7,CLEC10A
NM_004845.5,7,PCYT1B
NM_001146334.2,7,NACAD
NM_139278.4,7,LGI3
NM_001033723.3,7,ZNF704
NM_001195.5,7,BFSP1
NM_016585.5,7,THEG
NM_153343.4,7,ENPP6
NM_016630.7,7,SPG21
NM_018266.3,7,TMEM39A
NM_152740.4,7,HIBADH
NM_198320.5,7,CPM
NM_053053.4,7,TADA1
NM_001031684.3,7,SRSF7
NM_001379270.1,7,CNGA1
NM_020353.3,7,PLSCR4
NM_005819.6,7,STX6
NM_003098.3,7,SNTA1
NM_005928.4,7,MFGE8
NM_006510.5,7,TRIM27
NM_020313.4,7,CIAPIN1
NM_012247.5,7,SEPHS1
NM_007057.4,7,ZWINT
NM_006762.3,7,LAPTM5
NM_181486.4,7,TBX5
NM_017867.3,7,HPF1
NM_080878.3,7,ITLN2
NM_020805.3,7,KLHL14
NM_139167.4,7,SGCZ
NM_005536.4,7,IMPA1
NM_198053.3,7,CD247
NM_030776.3,7,ZBP1
NM_021953.4,7,FOXM1
NM_001754.5,7,RUNX1
NM_020641.3,7,EQTN
NM_002497.4,7,NEK2
NM_021072.4,7,HCN1
NM_177990.4,7,PAK5
NM_002787.5,7,PSMA2
NM_017887.3,7,CZIB
NM_000121.4,7,EPOR
NM_020801.4,7,ARRDC3
NM_017880.3,7,C2orf42
NM_018441.6,7,PECR
NM_001170698.2,7,SPATA22
NM_021105.3,7,PLSCR1
NM_024040.3,7,CUEDC2
NM_144620.4,7,LRRC39
NM_152682.4,7,RWDD4
NM_001324242.2,7,RBM41
NM_002275.4,7,KRT15
NM_016654.5,7,GABPB1
NM_000855.3,7,GUCY1A2
NM_145243.5,7,OMA1
NM_015982.4,7,YBX2
NM_172373.4,7,ELF1
NM_001922.5,7,DCT
NM_138610.3,7,MACROH2A1
NM_016261.4,7,TUBD1
NM_001102371.2,7,FOXRED2
NM_001190946.3,7,FAM193B
NM_001135146.2,7,SLC39A8
NM_000966.6,7,RARG
NM_002799.4,7,PSMB7
NM_020385.4,7,REXO4
NM_138386.3,7,NAF1
NM_001136050.3,7,DHRS1
NM_001039803.3,7,CDK20
NM_020414.4,7,DDX24
NM_182612.4,7,GATD1
NM_000487.6,7,ARSA
NM_000422.3,7,KRT17
NM_000421.5,7,KRT10
NM_031430.3,7,RILP
NM_153705.5,7,POGLUT3
NM_001010985.3,7,MYBPHL
NM_001377295.2,7,GNAT2
NM_001286646.2,7,SLC45A4
NM_020133.3,7,AGPAT4
NM_002379.3,7,MATN1
NM_018998.4,7,FBXW5
NM_004217.4,7,AURKB
NM_000154.2,7,GALK1
NM_002254.8,7,KIF3C
NM_020151.4,7,STARD7
NM_004786.3,7,TXNL1
NM_003190.5,7,TAPBP
NM_019010.3,7,KRT20
NM_031924.8,7,RSPH3
NM_000849.5,7,GSTM3
NM_016229.5,7,CYB5R2
NM_017816.3,7,LYAR
NM_001271944.2,7,TFEB
NM_005165.3,7,ALDOC
NM_004288.5,7,CYTIP
NM_001083899.2,7,GP6
NM_001889.4,7,CRYZ
NM_005449.5,7,FCMR
NM_000042.3,7,APOH
NM_002666.5,7,PLIN1
NM_001145728.2,7,LMNTD1
NM_001177949.2,7,SYCP3
NM_152913.3,7,TMEM130
NM_177398.4,7,LMX1A
NM_002405.4,7,MFNG
NM_001831.4,7,CLU
NM_030974.4,7,SHARPIN
NM_003562.5,7,SLC25A11
NM_016577.4,7,RAB6B
NM_001277325.2,7,NPIPA5
NM_032385.5,7,FAXDC2
NM_005701.4,7,SNUPN
NM_017812.4,7,CHCHD3
NM_006341.4,7,MAD2L2
NM_001031677.4,7,RAB24
NM_025232.4,7,REEP4
NM_019016.3,7,KRT24
NM_002936.6,7,RNASEH1
NM_005044.5,7,PRKX
NM_002801.4,7,PSMB10
NM_001304388.2,7,GOLGA6L2
NM_003132.3,7,SRM
NM_206922.3,7,CRIP3
NM_016286.4,7,DCXR
NM_177402.5,7,SYT2
NM_181535.3,7,KRT28
NM_006990.5,7,WASF2
NM_004696.3,7,SLC16A4
NM_017626.7,7,DNAJB12
NM_000901.5,7,NR3C2
NM_001014980.3,7,C1QTNF12
NM_001012393.5,7,OPCML
NM_016135.4,7,ETV7
NM_017515.5,7,SLC35F2
NM_001330677.2,7,TBX15
NM_006816.3,7,LMAN2
NM_173561.3,7,UNC5CL
NM_080823.4,7,SRMS
NM_024295.6,7,DERL1
NM_004269.4,7,MED27
NM_002745.5,7,MAPK1
NM_201400.4,7,EEF2KMT
NM_016021.3,7,UBE2J1
NM_001168235.2,7,FREM3
NM_001984.2,7,ESD
NM_017545.3,7,HAO1
NM_004092.4,7,ECHS1
NM_021156.4,7,TMX4
NM_007009.3,7,ZPBP
NM_005466.4,7,MED6
NM_198475.3,7,FAM171A2
NM_006527.4,7,SLBP
NM_032299.4,7,DCUN1D5
NM_001173393.3,7,HAVCR1
NM_013446.4,7,MKRN1
NM_001145785.2,7,MEF2B
NM_001671.5,7,ASGR1
NM_001496.4,7,GFRA3
NM_006638.4,7,RPP40
NM_001100917.2,7,TSPAN19
NM_025075.4,7,THOC7
NM_001184714.2,7,SLAMF6
NM_030802.4,7,FAM117A
NM_001039693.3,7,TYW5
NM_015515.5,7,KRT23
NM_005723.4,7,TSPAN5
NM_001001995.3,7,GPM6B
NM_014476.6,7,PDLIM3
NM_030648.4,7,SETD7
NM_001199138.2,7,NLRC4
NM_001146175.2,7,ZNF414
NM_004056.6,7,CA8
NM_000035.4,7,ALDOB
NM_005897.3,7,IPP
NM_005557.4,7,KRT16
NM_004203.5,7,PKMYT1
NM_017770.4,7,ELOVL2
NM_001130919.3,7,RABL2B
NM_004853.3,7,STX8
NM_002139.4,7,RBMX
NM_016046.5,7,EXOSC1
NM_153490.3,7,KRT13
NM_001159377.2,7,MTHFSD
NM_032797.6,7,AIFM2
NM_024697.3,7,ZNF385D
NM_000926.4,7,PGR
NM_001365896.1,7,NACA
NM_001002909.4,7,GPATCH8
NM_002746.3,7,MAPK3
NM_006837.3,7,COPS5
NM_138806.4,7,CD200R1
NM_145648.4,7,SLC15A4
NM_005995.5,7,TBX10
NM_002250.3,7,KCNN4
NM_012428.4,7,NPTN
NM_005896.4,7,IDH1
NM_022373.5,7,HERPUD2
NM_002857.4,7,PEX19
NM_004616.3,7,TSPAN8
NM_001348.3,7,DAPK3
NM_001101677.2,7,SOHLH1
NM_001276270.2,7,MBD4
NM_198563.5,7,STIMATE
NM_012276.5,7,LILRA4
NM_001284401.2,7,TAMM41
NM_007268.3,7,VSIG4
NM_032320.7,7,BTBD10
NM_014719.3,7,TCAF1
NM_001039672.3,7,YIF1B
NM_032876.6,7,AJUBA
NM_001031723.4,7,DNAJB14
NM_001143775.2,7,CTDNEP1
NM_000206.3,7,IL2RG
NM_002870.5,7,RAB13
NM_012181.5,7,FKBP8
NM_001971.6,7,CELA1
NM_004484.4,7,GPC3
NM_024122.5,7,APOO
NM_000102.4,7,CYP17A1
NM_003765.3,7,STX10
NM_001002755.4,7,NFU1
NM_001137610.3,7,FAM86B2
NM_001306087.2,7,SLC35F4
NM_080489.5,7,SDCBP2
NM_001258307.2,7,CCDC74B
NM_001170631.2,7,FCAMR
NM_007028.5,7,TRIM31
NM_001377440.1,7,LRP2BP
NM_001130053.5,7,EEF1D
NM_001312673.2,7,PCYT1A
NM_002403.4,7,MFAP2
NM_016301.4,7,GPN3
NM_006455.3,7,P3H4
NM_004507.4,7,HUS1
NM_007241.4,7,SNF8
NM_018252.3,7,PACC1
NM_030805.4,7,LMAN2L
NM_001012758.3,7,NUDT17
NM_138458.4,7,DNAAF10
NM_005614.4,7,RHEB
NM_033419.5,7,PGAP3
NM_022366.3,7,TFB2M
NM_001421.4,7,ELF4
NM_172366.4,7,FBXO16
NM_012264.5,7,TMEM184B
NM_014585.6,7,SLC40A1
NM_020470.3,7,YIF1A
NM_013293.5,7,TRA2A
NM_000199.5,7,SGSH
NM_001270960.2,7,NOSIP
NM_000526.5,7,KRT14
NM_152476.3,7,ZNF560
NM_005055.5,7,RAPSN
NM_001317785.2,7,STYXL1
NM_032856.5,7,WDR73
